Airport,Airport Code,Year,Month,TOTAL
Miami International,MIA,2013,9,"1,350,113"
Miami International,MIA,2013,10,"1,452,624"
Miami International,MIA,2013,11,"1,492,699"
Miami International,MIA,2013,12,"1,725,183"
Miami International,MIA,2013,TOTAL,"19,055,480"
Miami International,MIA,2014,1,"1,738,461"
Miami International,MIA,2014,2,"1,498,922"
Miami International,MIA,2014,3,"1,718,058"
Miami International,MIA,2014,4,"1,603,547"
Miami International,MIA,2014,5,"1,628,914"
Miami International,MIA,2014,6,"1,604,569"
Miami International,MIA,2014,7,"1,683,979"
Miami International,MIA,2014,8,"1,641,489"
Miami International,MIA,2014,9,"1,329,167"
Miami International,MIA,2014,10,"1,438,218"
Miami International,MIA,2014,11,"1,504,027"
Miami International,MIA,2014,12,"1,713,457"
Miami International,MIA,2014,TOTAL,"19,102,808"
Miami International,MIA,2015,1,"1,797,995"
Miami International,MIA,2015,2,"1,578,207"
Miami International,MIA,2015,3,"1,750,091"
Miami International,MIA,2015,4,"1,708,600"
Miami International,MIA,2015,5,"1,709,507"
Miami International,MIA,2015,6,"1,718,296"
Miami International,MIA,2015,7,"1,854,120"
Miami International,MIA,2015,8,"1,809,370"
Miami International,MIA,2015,9,"1,522,712"
Miami International,MIA,2015,10,"1,639,599"
Miami International,MIA,2015,11,"1,654,509"
Miami International,MIA,2015,12,"1,853,386"
Miami International,MIA,2015,TOTAL,"20,596,392"
Miami International,MIA,2016,1,"1,870,668"
Miami International,MIA,2016,2,"1,640,938"
Miami International,MIA,2016,3,"1,842,454"
Miami International,MIA,2016,4,"1,681,368"
Miami International,MIA,2016,5,"1,751,270"
Miami International,MIA,2016,6,"1,715,048"
Miami International,MIA,2016,7,"1,849,589"
Miami International,MIA,2016,8,"1,747,376"
Miami International,MIA,2016,9,"1,458,924"
Miami International,MIA,2016,10,"1,498,046"
Miami International,MIA,2016,11,"1,614,988"
Miami International,MIA,2016,12,"1,834,514"
Miami International,MIA,2016,TOTAL,"20,505,183"
Miami International,MIA,2017,1,"1,825,768"
Miami International,MIA,2017,2,"1,556,520"
Miami International,MIA,2017,3,"1,817,702"
Miami International,MIA,2017,4,"1,783,411"
Miami International,MIA,2017,5,"1,762,043"
Miami International,MIA,2017,6,"1,739,862"
Miami International,MIA,2017,7,"1,853,267"
Miami International,MIA,2017,8,"1,792,112"
Miami International,MIA,2017,9,"1,132,658"
Miami International,MIA,2017,10,"1,606,780"
Miami International,MIA,2017,11,"1,686,198"
Miami International,MIA,2017,12,"1,842,378"
Miami International,MIA,2017,TOTAL,"20,398,699"
Miami International,MIA,2018,1,"1,834,020"
Miami International,MIA,2018,2,"1,645,790"
Miami International,MIA,2018,3,"1,873,323"
Miami International,MIA,2018,4,"1,743,678"
Miami International,MIA,2018,5,"1,755,418"
Miami International,MIA,2018,6,"1,721,741"
Miami International,MIA,2018,7,"1,797,124"
Miami International,MIA,2018,8,"1,748,134"
Miami International,MIA,2018,9,"1,433,474"
Miami International,MIA,2018,10,"1,561,166"
Miami International,MIA,2018,11,"1,682,202"
Miami International,MIA,2018,12,"1,885,939"
Miami International,MIA,2018,TOTAL,"20,682,009"
Miami International,MIA,2019,1,"1,940,378"
Miami International,MIA,2019,2,"1,739,940"
Miami International,MIA,2019,3,"1,967,698"
Miami International,MIA,2019,4,"1,757,346"
Miami International,MIA,2019,5,"1,788,605"
Miami International,MIA,2019,6,"1,762,443"
Miami International,MIA,2019,7,"1,835,935"
Miami International,MIA,2019,8,"1,789,685"
Miami International,MIA,2019,9,"1,456,831"
Miami International,MIA,2019,10,"1,614,771"
Miami International,MIA,2019,11,"1,699,116"
Miami International,MIA,2019,12,"1,962,261"
Miami International,MIA,2019,TOTAL,"21,315,009"
Miami International,MIA,2020,1,"1,955,490"
Miami International,MIA,2020,2,"1,815,057"
Miami International,MIA,2020,3,"1,084,703"
Miami International,MIA,2020,4,"54,648"
Miami International,MIA,2020,5,"114,734"
Miami International,MIA,2020,6,"291,335"
Miami International,MIA,2020,7,"402,748"
Miami International,MIA,2020,8,"402,612"
Miami International,MIA,2020,9,"412,975"
Miami International,MIA,2020,10,"516,985"
Miami International,MIA,2020,11,"687,408"
Miami International,MIA,2020,12,"847,973"
Miami International,MIA,2020,TOTAL,"8,586,668"
Miami International,MIA,2021,1,"826,686"
Miami International,MIA,2021,2,"761,320"
Miami International,MIA,2021,3,"1,143,211"
Miami International,MIA,2021,4,"1,335,540"
Miami International,MIA,2021,5,"1,586,369"
Miami International,MIA,2021,6,"1,679,078"
Miami International,MIA,2021,7,"1,786,818"
Miami International,MIA,2021,8,"1,557,651"
Miami International,MIA,2021,9,"1,256,562"
Miami International,MIA,2021,10,"1,515,115"
Miami International,MIA,2021,11,"1,802,790"
Miami International,MIA,2021,12,"2,096,658"
Miami International,MIA,2021,TOTAL,"17,347,798"
Miami International,MIA,2022,1,
Miami International,MIA,2022,2,
Miami International,MIA,2022,3,
Miami International,MIA,2022,TOTAL,0
